lat,lon,r1,R2,RECT,radian,cos,Area,sea_ratio,Area_minus_land
46.25,-8.75,21,E1W,21E1W,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-7.25,21,E2E,21E2E,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-7.75,21,E2W,21E2W,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-6.25,21,E3E,21E3E,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-6.75,21,E3W,21E3W,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-5.25,21,E4E,21E4E,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-5.75,21,E4W,21E4W,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-4.25,21,E5E,21E5E,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-4.75,21,E5W,21E5W,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-3.25,21,E6E,21E6E,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-3.75,21,E6W,21E6W,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-2.25,21,E7E,21E7E,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-2.75,21,E7W,21E7W,0.807214779,0.691513056,2137408226,1,2137408226
46.25,-1.25,21,E8E,21E8E,0.807214779,0.691513056,2137408226,0.430526267,920210385.7
46.25,-1.75,21,E8W,21E8W,0.807214779,0.691513056,2137408226,0.91281549,1951059337
46.25,-0.25,21,E9E,21E9E,0.807214779,0.691513056,2137408226,,2137408226
46.25,-0.75,21,E9W,21E9W,0.807214779,0.691513056,2137408226,,2137408226
46.25,0.75,21,F0E,21F0E,0.807214779,0.691513056,2137408226,,2137408226
46.25,0.25,21,F0W,21F0W,0.807214779,0.691513056,2137408226,,2137408226
46.25,1.75,21,F1E,21F1E,0.807214779,0.691513056,2137408226,,2137408226
46.25,1.25,21,F1W,21F1W,0.807214779,0.691513056,2137408226,,2137408226
46.75,-17.25,22,D2E,22D2E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-17.75,22,D2W,22D2W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-16.25,22,D3E,22D3E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-16.75,22,D3W,22D3W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-15.25,22,D4E,22D4E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-15.75,22,D4W,22D4W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-14.25,22,D5E,22D5E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-14.75,22,D5W,22D5W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-13.25,22,D6E,22D6E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-13.75,22,D6W,22D6W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-12.25,22,D7E,22D7E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-12.75,22,D7W,22D7W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-11.25,22,D8E,22D8E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-11.75,22,D8W,22D8W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-10.25,22,D9E,22D9E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-10.75,22,D9W,22D9W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-9.25,22,E0E,22E0E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-9.75,22,E0W,22E0W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-8.25,22,E1E,22E1E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-8.75,22,E1W,22E1W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-7.25,22,E2E,22E2E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-7.75,22,E2W,22E2W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-6.25,22,E3E,22E3E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-6.75,22,E3W,22E3W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-5.25,22,E4E,22E4E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-5.75,22,E4W,22E4W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-4.25,22,E5E,22E5E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-4.75,22,E5W,22E5W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-3.25,22,E6E,22E6E,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-3.75,22,E6W,22E6W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-2.25,22,E7E,22E7E,0.815941425,0.68518299,2117842531,0.875933709,1855089662
46.75,-2.75,22,E7W,22E7W,0.815941425,0.68518299,2117842531,1,2117842531
46.75,-1.25,22,E8E,22E8E,0.815941425,0.68518299,2117842531,,2117842531
46.75,-1.75,22,E8W,22E8W,0.815941425,0.68518299,2117842531,,2117842531
46.75,-0.25,22,E9E,22E9E,0.815941425,0.68518299,2117842531,,2117842531
46.75,-0.75,22,E9W,22E9W,0.815941425,0.68518299,2117842531,,2117842531
46.75,0.75,22,F0E,22F0E,0.815941425,0.68518299,2117842531,,2117842531
46.75,0.25,22,F0W,22F0W,0.815941425,0.68518299,2117842531,,2117842531
46.75,1.75,22,F1E,22F1E,0.815941425,0.68518299,2117842531,,2117842531
46.75,1.25,22,F1W,22F1W,0.815941425,0.68518299,2117842531,,2117842531
47.25,-17.25,23,D2E,23D2E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-17.75,23,D2W,23D2W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-16.25,23,D3E,23D3E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-16.75,23,D3W,23D3W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-15.25,23,D4E,23D4E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-15.75,23,D4W,23D4W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-14.25,23,D5E,23D5E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-14.75,23,D5W,23D5W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-13.25,23,D6E,23D6E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-13.75,23,D6W,23D6W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-12.25,23,D7E,23D7E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-12.75,23,D7W,23D7W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-11.25,23,D8E,23D8E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-11.75,23,D8W,23D8W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-10.25,23,D9E,23D9E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-10.75,23,D9W,23D9W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-9.25,23,E0E,23E0E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-9.75,23,E0W,23E0W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-8.25,23,E1E,23E1E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-8.75,23,E1W,23E1W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-7.25,23,E2E,23E2E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-7.75,23,E2W,23E2W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-6.25,23,E3E,23E3E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-6.75,23,E3W,23E3W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-5.25,23,E4E,23E4E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-5.75,23,E4W,23E4W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-4.25,23,E5E,23E5E,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-4.75,23,E5W,23E5W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-3.25,23,E6E,23E6E,0.824668072,0.678800746,2098115553,0.955513199,2004777104
47.25,-3.75,23,E6W,23E6W,0.824668072,0.678800746,2098115553,1,2098115553
47.25,-2.25,23,E7E,23E7E,0.824668072,0.678800746,2098115553,,2098115553
47.25,-2.75,23,E7W,23E7W,0.824668072,0.678800746,2098115553,0.984536898,2065672177
47.25,-1.25,23,E8E,23E8E,0.824668072,0.678800746,2098115553,,2098115553
47.25,-1.75,23,E8W,23E8W,0.824668072,0.678800746,2098115553,,2098115553
47.25,-0.25,23,E9E,23E9E,0.824668072,0.678800746,2098115553,,2098115553
47.25,-0.75,23,E9W,23E9W,0.824668072,0.678800746,2098115553,,2098115553
47.25,0.75,23,F0E,23F0E,0.824668072,0.678800746,2098115553,,2098115553
47.25,0.25,23,F0W,23F0W,0.824668072,0.678800746,2098115553,,2098115553
47.25,1.75,23,F1E,23F1E,0.824668072,0.678800746,2098115553,,2098115553
47.25,1.25,23,F1W,23F1W,0.824668072,0.678800746,2098115553,,2098115553
47.75,-17.25,24,D2E,24D2E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-17.75,24,D2W,24D2W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-16.25,24,D3E,24D3E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-16.75,24,D3W,24D3W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-15.25,24,D4E,24D4E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-15.75,24,D4W,24D4W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-14.25,24,D5E,24D5E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-14.75,24,D5W,24D5W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-13.25,24,D6E,24D6E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-13.75,24,D6W,24D6W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-12.25,24,D7E,24D7E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-12.75,24,D7W,24D7W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-11.25,24,D8E,24D8E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-11.75,24,D8W,24D8W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-10.25,24,D9E,24D9E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-10.75,24,D9W,24D9W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-9.25,24,E0E,24E0E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-9.75,24,E0W,24E0W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-8.25,24,E1E,24E1E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-8.75,24,E1W,24E1W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-7.25,24,E2E,24E2E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-7.75,24,E2W,24E2W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-6.25,24,E3E,24E3E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-6.75,24,E3W,24E3W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-5.25,24,E4E,24E4E,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-5.75,24,E4W,24E4W,0.833394718,0.672366807,2078228796,1,2078228796
47.75,-4.25,24,E5E,24E5E,0.833394718,0.672366807,2078228796,0.724241533,1505139610
47.75,-4.75,24,E5W,24E5W,0.833394718,0.672366807,2078228796,0.999991606,2078211352
47.75,-3.25,24,E6E,24E6E,0.833394718,0.672366807,2078228796,0.297289087,617834742.2
47.75,-3.75,24,E6W,24E6W,0.833394718,0.672366807,2078228796,0.598810768,1244465781
47.75,-2.25,24,E7E,24E7E,0.833394718,0.672366807,2078228796,,2078228796
47.75,-2.75,24,E7W,24E7W,0.833394718,0.672366807,2078228796,,2078228796
47.75,-1.25,24,E8E,24E8E,0.833394718,0.672366807,2078228796,,2078228796
47.75,-1.75,24,E8W,24E8W,0.833394718,0.672366807,2078228796,,2078228796
47.75,-0.25,24,E9E,24E9E,0.833394718,0.672366807,2078228796,,2078228796
47.75,-0.75,24,E9W,24E9W,0.833394718,0.672366807,2078228796,,2078228796
47.75,0.75,24,F0E,24F0E,0.833394718,0.672366807,2078228796,,2078228796
47.75,0.25,24,F0W,24F0W,0.833394718,0.672366807,2078228796,,2078228796
48.25,-17.25,25,D2E,25D2E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-17.75,25,D2W,25D2W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-16.25,25,D3E,25D3E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-16.75,25,D3W,25D3W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-15.25,25,D4E,25D4E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-15.75,25,D4W,25D4W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-14.25,25,D5E,25D5E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-14.75,25,D5W,25D5W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-13.25,25,D6E,25D6E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-13.75,25,D6W,25D6W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-12.25,25,D7E,25D7E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-12.75,25,D7W,25D7W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-11.25,25,D8E,25D8E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-11.75,25,D8W,25D8W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-10.25,25,D9E,25D9E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-10.75,25,D9W,25D9W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-9.25,25,E0E,25E0E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-9.75,25,E0W,25E0W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-8.25,25,E1E,25E1E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-8.75,25,E1W,25E1W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-7.25,25,E2E,25E2E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-7.75,25,E2W,25E2W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-6.25,25,E3E,25E3E,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-6.75,25,E3W,25E3W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-5.25,25,E4E,25E4E,0.842121364,0.665881666,2058183773,0.992645552,2043046969
48.25,-5.75,25,E4W,25E4W,0.842121364,0.665881666,2058183773,1,2058183773
48.25,-4.25,25,E5E,25E5E,0.842121364,0.665881666,2058183773,0.159177732,327617024.2
48.25,-4.75,25,E5W,25E5W,0.842121364,0.665881666,2058183773,0.744236917,1531776346
48.25,-3.25,25,E6E,25E6E,0.842121364,0.665881666,2058183773,,2058183773
48.25,-3.75,25,E6W,25E6W,0.842121364,0.665881666,2058183773,,2058183773
48.25,-2.25,25,E7E,25E7E,0.842121364,0.665881666,2058183773,,2058183773
48.25,-2.75,25,E7W,25E7W,0.842121364,0.665881666,2058183773,,2058183773
48.25,-1.25,25,E8E,25E8E,0.842121364,0.665881666,2058183773,,2058183773
48.25,-1.75,25,E8W,25E8W,0.842121364,0.665881666,2058183773,,2058183773
48.25,-0.25,25,E9E,25E9E,0.842121364,0.665881666,2058183773,,2058183773
48.25,-0.75,25,E9W,25E9W,0.842121364,0.665881666,2058183773,,2058183773
48.25,0.75,25,F0E,25F0E,0.842121364,0.665881666,2058183773,,2058183773
48.25,0.25,25,F0W,25F0W,0.842121364,0.665881666,2058183773,,2058183773
48.25,1.75,25,F1E,25F1E,0.842121364,0.665881666,2058183773,,2058183773
48.25,1.25,25,F1W,25F1W,0.842121364,0.665881666,2058183773,,2058183773
48.75,-17.25,26,D2E,26D2E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-17.75,26,D2W,26D2W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-16.25,26,D3E,26D3E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-16.75,26,D3W,26D3W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-15.25,26,D4E,26D4E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-15.75,26,D4W,26D4W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-14.25,26,D5E,26D5E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-14.75,26,D5W,26D5W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-13.25,26,D6E,26D6E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-13.75,26,D6W,26D6W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-12.25,26,D7E,26D7E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-12.75,26,D7W,26D7W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-11.25,26,D8E,26D8E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-11.75,26,D8W,26D8W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-10.25,26,D9E,26D9E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-10.75,26,D9W,26D9W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-9.25,26,E0E,26E0E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-9.75,26,E0W,26E0W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-8.25,26,E1E,26E1E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-8.75,26,E1W,26E1W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-7.25,26,E2E,26E2E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-7.75,26,E2W,26E2W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-6.25,26,E3E,26E3E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-6.75,26,E3W,26E3W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-5.25,26,E4E,26E4E,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-5.75,26,E4W,26E4W,0.85084801,0.659345815,2037982012,1,2037982012
48.75,-4.25,26,E5E,26E5E,0.85084801,0.659345815,2037982012,0.652818757,1330432884
48.75,-4.75,26,E5W,26E5W,0.85084801,0.659345815,2037982012,0.905965386,1846341160
48.75,-3.25,26,E6E,26E6E,0.85084801,0.659345815,2037982012,0.331411789,675411263.9
48.75,-3.75,26,E6W,26E6W,0.85084801,0.659345815,2037982012,0.583048024,1188241386
48.75,-2.25,26,E7E,26E7E,0.85084801,0.659345815,2037982012,,2037982012
48.75,-2.75,26,E7W,26E7W,0.85084801,0.659345815,2037982012,,2037982012
48.75,-1.25,26,E8E,26E8E,0.85084801,0.659345815,2037982012,,2037982012
48.75,-1.75,26,E8W,26E8W,0.85084801,0.659345815,2037982012,,2037982012
48.75,-0.25,26,E9E,26E9E,0.85084801,0.659345815,2037982012,,2037982012
48.75,-0.75,26,E9W,26E9W,0.85084801,0.659345815,2037982012,,2037982012
48.75,0.75,26,F0E,26F0E,0.85084801,0.659345815,2037982012,,2037982012
48.75,0.25,26,F0W,26F0W,0.85084801,0.659345815,2037982012,,2037982012
49.25,-17.25,27,D2E,27D2E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-17.75,27,D2W,27D2W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-16.25,27,D3E,27D3E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-16.75,27,D3W,27D3W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-15.25,27,D4E,27D4E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-15.75,27,D4W,27D4W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-14.25,27,D5E,27D5E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-14.75,27,D5W,27D5W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-13.25,27,D6E,27D6E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-13.75,27,D6W,27D6W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-12.25,27,D7E,27D7E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-12.75,27,D7W,27D7W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-11.25,27,D8E,27D8E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-11.75,27,D8W,27D8W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-10.25,27,D9E,27D9E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-10.75,27,D9W,27D9W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-9.25,27,E0E,27E0E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-9.75,27,E0W,27E0W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-8.25,27,E1E,27E1E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-8.75,27,E1W,27E1W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-7.25,27,E2E,27E2E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-7.75,27,E2W,27E2W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-6.25,27,E3E,27E3E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-6.75,27,E3W,27E3W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-5.25,27,E4E,27E4E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-5.75,27,E4W,27E4W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-4.25,27,E5E,27E5E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-4.75,27,E5W,27E5W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-3.25,27,E6E,27E6E,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-3.75,27,E6W,27E6W,0.859574657,0.652759752,2017625051,1,2017625051
49.25,-2.25,27,E7E,27E7E,0.859574657,0.652759752,2017625051,,2017625051
49.25,-2.75,27,E7W,27E7W,0.859574657,0.652759752,2017625051,,2017625051
49.25,-1.25,27,E8E,27E8E,0.859574657,0.652759752,2017625051,,2017625051
49.25,-1.75,27,E8W,27E8W,0.859574657,0.652759752,2017625051,,2017625051
49.25,-0.25,27,E9E,27E9E,0.859574657,0.652759752,2017625051,,2017625051
49.25,-0.75,27,E9W,27E9W,0.859574657,0.652759752,2017625051,,2017625051
49.25,0.75,27,F0E,27F0E,0.859574657,0.652759752,2017625051,,2017625051
49.25,0.25,27,F0W,27F0W,0.859574657,0.652759752,2017625051,,2017625051
49.75,-17.25,28,D2E,28D2E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-17.75,28,D2W,28D2W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-16.25,28,D3E,28D3E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-16.75,28,D3W,28D3W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-15.25,28,D4E,28D4E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-15.75,28,D4W,28D4W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-14.25,28,D5E,28D5E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-14.75,28,D5W,28D5W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-13.25,28,D6E,28D6E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-13.75,28,D6W,28D6W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-12.25,28,D7E,28D7E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-12.75,28,D7W,28D7W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-11.25,28,D8E,28D8E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-11.75,28,D8W,28D8W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-10.25,28,D9E,28D9E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-10.75,28,D9W,28D9W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-9.25,28,E0E,28E0E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-9.75,28,E0W,28E0W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-8.25,28,E1E,28E1E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-8.75,28,E1W,28E1W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-7.25,28,E2E,28E2E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-7.75,28,E2W,28E2W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-6.25,28,E3E,28E3E,0.868301303,0.64612398,1997114440,0.992913511,1982961910
49.75,-6.75,28,E3W,28E3W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-5.25,28,E4E,28E4E,0.868301303,0.64612398,1997114440,0.990985745,1979111941
49.75,-5.75,28,E4W,28E4W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-4.25,28,E5E,28E5E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-4.75,28,E5W,28E5W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-3.25,28,E6E,28E6E,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-3.75,28,E6W,28E6W,0.868301303,0.64612398,1997114440,1,1997114440
49.75,-2.25,28,E7E,28E7E,0.868301303,0.64612398,1997114440,,1997114440
49.75,-2.75,28,E7W,28E7W,0.868301303,0.64612398,1997114440,,1997114440
49.75,-1.25,28,E8E,28E8E,0.868301303,0.64612398,1997114440,,1997114440
49.75,-1.75,28,E8W,28E8W,0.868301303,0.64612398,1997114440,,1997114440
49.75,-0.25,28,E9E,28E9E,0.868301303,0.64612398,1997114440,,1997114440
49.75,-0.75,28,E9W,28E9W,0.868301303,0.64612398,1997114440,,1997114440
49.75,0.75,28,F0E,28F0E,0.868301303,0.64612398,1997114440,,1997114440
49.75,0.25,28,F0W,28F0W,0.868301303,0.64612398,1997114440,,1997114440
49.75,1.75,28,F1E,28F1E,0.868301303,0.64612398,1997114440,,1997114440
49.75,1.25,28,F1W,28F1W,0.868301303,0.64612398,1997114440,,1997114440
49.75,2.75,28,F2E,28F2E,0.868301303,0.64612398,1997114440,,1997114440
49.75,2.25,28,F2W,28F2W,0.868301303,0.64612398,1997114440,,1997114440
50.25,-17.25,29,D2E,29D2E,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-17.75,29,D2W,29D2W,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-16.25,29,D3E,29D3E,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-16.75,29,D3W,29D3W,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-15.25,29,D4E,29D4E,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-15.75,29,D4W,29D4W,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-14.25,29,D5E,29D5E,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-14.75,29,D5W,29D5W,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-13.25,29,D6E,29D6E,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-13.75,29,D6W,29D6W,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-12.25,29,D7E,29D7E,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-12.75,29,D7W,29D7W,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-11.25,29,D8E,29D8E,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-11.75,29,D8W,29D8W,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-10.25,29,D9E,29D9E,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-10.75,29,D9W,29D9W,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-9.25,29,E0E,29E0E,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-9.75,29,E0W,29E0W,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-8.25,29,E1E,29E1E,0.877027949,0.639439002,1976451741,1,1976451741
50.25,-8.75,29,E1W,29E1W,0.877027949,0.639439002,1976451741,1,1976451741
